Area,Neighborhood,LA_Crimes,Total_Population,Under_Age_18,Ages_18-24,Ages_25-34,Ages_35-44,Ages_45-54,Ages_55-64,Ages_65_&_Older,Young_Adults_Enrolled_in_School,College_Graduation_Rate,Less_Than_High_School,Labor_Force_Participation_Rate,Unemployment_Rate,Homeownership_Rate,Renter_Rate,Immigrant_Citizen,Immigrant_Non-Citizen,Immigrant,Divorced_Separated,Married,Never_Married,Median_Household_Income,Opportunity_Youth,Homeless_count,Below_100_Poverty_Threshold,Below_200_Poverty_Threshold,White,American_Indian_Or_Native,Asian,Black,Hispanic,Other_Race,Two_or_More_Races,Median_Rent_Price,No_Vehicle_Households,Youth_in_Non-Family_Households,Youth_in_Single_Parent_Households
108101,Porter Ranch,7.9398246,2393,19.640619,6.1847053,14.166319,8.1905556,13.790221,17.00794,21.01964,65.540543,53.014084,5.8591547,61.96257,4.3265305,86.32,13.68,73.646576,26.353422,40.910992,7,65,23,6,4.390244,0,2.5908902,6.7697449,60.844128,0,21.604681,1.8804847,14.584204,0,1.0865023,3467,3.3877039,0,11.063829
108102,Porter Ranch,8.6346464,3706,18.942255,10.766325,10.793308,13.302752,14.651916,14.651916,16.891527,73.433586,58.771591,3.7619963,61.605415,4.1862898,76.66,23.34,85.57312,14.426877,40.960606,12,56,27,6,5.0403228,18,6.891892,19.216217,53.345924,0.18888289,27.441986,3.103076,11.063141,1.4570966,3.3998921,2533,1.0761589,0,23.959827
108103,Porter Ranch,10.583611,3307,17.478077,8.9507103,6.5618386,10.250983,14.968249,18.052616,23.737526,51.68919,67.118782,4.1101522,63.699825,7.452055,90.18,9.82,91.980812,8.0191908,44.118538,3,63,28,6,7.8703704,0,1.36075,4.8986998,61.203506,0,25.854248,0.39310554,10.886,0,1.6631387,2375,2.0972354,0,6.5743942
108104,Porter Ranch,4.5592704,1974,24.97467,7.2441745,9.5744677,11.854103,18.085106,12.816616,15.450861,30.069929,62.705532,2.6158445,58.81226,3.3659067,92.77,7.23,86.842102,13.157895,36.575481,8,60,26,5,14.468085,0,9.2705164,21.833839,63.981762,0,25.531916,1.266464,7.497467,0,1.7223911,3267,0.84033614,0,19.269777
108201,Porter Ranch,11.289771,5846,27.574409,4.4988027,6.1409512,15.651728,17.15703,15.155662,13.821416,73.384033,61.118107,5.4646187,61.197685,4.4016004,70.99,29.01,77.687958,22.312046,42.319534,7,68,18,7,3.6328871,NULL,1.7789942,8.0225792,37.632568,0.20526856,44.25248,6.2264795,6.7738624,0.22237428,4.6869655,2890,0.51519835,0,15.619166
108202,Chatsworth,8.8360758,6564,24.00975,4.7227302,12.233395,14.76234,15.859232,12.340036,16.072517,46.451614,52.458317,4.8311243,61.753841,5.5415616,59.61,40.39,78.632477,21.367521,37.431446,7,65,21,7,2.2321429,NULL,6.9774528,14.183425,37.218159,2.2242534,42.245583,2.6203535,12.248629,0.60938454,2.833638,1717,4.8500881,0,9.3274107
109100,Mission Hills,44.284634,2642,17.562452,10.976533,8.7433758,13.890991,12.225587,10.06813,26.53293,30.344828,19.120762,25.211864,53.825741,9.942481,79.32,20.68,67.886177,32.113823,37.244511,9,47,32,12,20.107239,0,4.2276421,37.479675,25.889477,0,13.663891,0,60.181679,0,0.26495078,1375,7.7032809,0,10.344828
109200,Granada Hills,13.929619,2728,24.230206,6.2316713,15.249267,18.804985,10.080646,12.683285,12.719941,48.235294,36.636795,8.5397997,69.856018,6.9148936,78.74,21.26,69.657425,30.342577,22.470675,12,56,28,5,4.961832,0,7.7346039,16.972141,41.019062,2.6759531,17.192081,0.69648093,35.190617,0,3.2258065,1939,2.0607376,0,13.767019
109300,Granada Hills,16.194332,3458,23.019087,7.5766339,13.360324,15.095431,14.979757,9.9768648,15.991903,56.106869,26.666666,18.791666,65.826828,15.363881,78.85,21.15,79.752853,20.247149,30.422209,9,50,36,6,9.11271,0,5.5056505,30.36801,28.658184,0,13.504916,8.3863506,46.529785,0,2.9207635,2451,5.5370984,0,25.251257
109400,Mission Hills,13.481829,3412,19.607269,12.192263,12.954279,9.7596722,17.790152,10.521688,17.174677,56.490383,17.14654,28.577568,62.873604,3.4936998,83.45,16.55,52.744122,47.255878,41.119579,14,46,33,6,9.2672415,0,13.681738,26.423958,13.921453,0.55685812,1.0550996,3.5756154,77.696365,0,3.1946073,1785,7.7375121,0,24.397591
109601,Mission Hills,18.291458,4975,21.306532,10.814071,16.0201,10.994975,14.231155,13.56784,13.065327,39.776951,21.3207,27.331951,61.928307,10.219561,67.45,32.55,44.281376,55.718624,39.718594,13,45,35,6,9.7222223,0,11.76232,27.276415,13.98995,0.34170854,10.552764,2.5527637,70.39196,1.7688442,0.40201005,1880,6.3004847,0,32.735847
109603,Mission Hills,15.169757,4153,20.635685,11.461594,11.196725,16.229233,15.916205,13.773176,10.787383,41.176472,19.751774,28.58156,68.167107,12.473025,53.51,46.49,49.477566,50.522434,39.176498,17,37,39,7,8.5808582,NULL,8.8491297,29.738878,21.743319,0,11.07633,1.3002648,65.254036,0,0.62605345,1070,2.6835043,0,40.023338
109604,Mission Hills,29.088558,3094,18.842922,14.09179,12.411119,16.645119,12.249516,12.960568,12.798965,54.587154,15.951807,22.26506,65.401009,7.64218,75.28,24.72,62.488392,37.511608,34.809307,12,48,36,4,8.695652,NULL,8.3710403,25.404007,19.26309,0.77569491,9.5022621,1.4221073,68.228828,0,0.80801553,1260,5.5679288,0,24.528301
109700,Granada Hills,18.050541,4709,22.573795,10.49055,16.840094,9.386282,15.523466,9.6835842,15.50223,59.10931,28.997461,13.515228,70.13298,9.2150173,80.82,19.18,73.747498,26.252504,31.79019,10,48,36,6,9.954751,0,7.6262083,29.98926,29.539181,0.5946061,17.816946,4.3533659,46.846466,0,0.84943724,1975,0.70754719,0,21.542803
109800,North Hills,11.431893,5161,20.228638,11.335012,12.013176,17.322224,11.160627,13.582639,14.357682,41.367523,21.970554,18.431484,63.787769,3.2450578,84.92,15.08,55.225895,44.774105,28.734741,14,49,30,7,14.749263,0,12.737233,30.209352,26.409611,0.11625654,9.6105404,2.1507459,58.050766,1.9569851,1.7050959,1805,1.3022618,0,18.295019
111100,Granada Hills,23.198267,3233,22.858027,11.939375,7.4543767,13.516857,19.084442,11.846582,13.300341,46.632126,28.036053,10.056926,65.973022,7.3014021,79.19,20.81,71.672356,28.327644,27.18837,8,56,33,3,11.680327,0,7.3306527,20.630993,39.808228,0,14.877823,5.9696875,38.137951,0,1.2063099,2017,1.9771072,0,14.343708
111201,Granada Hills,20.962503,3387,17.301447,7.3516388,14.02421,8.1192799,14.644228,18.571007,19.98819,52.610443,35.658306,14.851097,63.269566,11.324903,93.63,6.37,67.927773,32.072227,34.33717,7,50,35,9,11.926605,0,9.7663269,20.97064,50.339535,0,13.463242,1.0628875,32.181873,0,2.9524653,NULL,5.5401664,9.1222029,23.2358
111202,Granada Hills,22.162645,5595,24.647007,10.509383,9.8659515,12.546917,14.423593,11.510277,16.496872,56.292519,35.887543,8.0760746,59.888641,9.7805872,63.01,36.99,68.163803,31.836195,27.059875,13,45,35,7,10.97852,0,7.3330903,28.183146,46.648792,0,18.087578,2.6630921,29.204647,0,3.3958893,1567,5.1295896,0,30.384336
111204,Porter Ranch,8.9011164,6179,19.970869,8.9173002,9.0305872,9.9854345,14.614016,16.701731,20.780062,86.751358,57.533001,5.4164772,59.440971,5.294311,90.22,9.78,85.003189,14.996809,25.36009,6,61,30,4,1.9390582,0,4.6447644,11.555268,57.145168,0,21.508335,3.6737337,15.39084,0.17802234,2.1039002,3426,0.7723996,0,9.1572123
111205,Northridge,16.290728,3990,25.338346,13.684211,10.576441,17.318296,9.4486217,10.150376,13.483709,61.172161,40.978218,5.3842993,63.015873,7.4559193,51.86,48.14,64.720001,35.279999,31.328321,9,47,41,4,7.2207084,NULL,5.4636593,25.062656,28.421053,1.8546365,29.699247,14.586466,24.235588,0,1.2030075,2088,0.7581501,0,33.827892
111206,Porter Ranch,17.274067,4747,20.918474,6.0459237,7.225616,16.389299,14.345902,13.355803,21.718981,53.310104,47.678108,6.6916642,56.164738,5.453712,86.1,13.9,75.605385,24.394619,23.48852,8,57,28,7,5.0239234,NULL,4.8393912,13.546069,50.684643,1.01116494,22.203497,1.0532968,21.761112,0,3.2862861,1216,4.4786096,0,3.1218529
111301,Granada Hills,23.165051,7943,21.679466,11.78396,13.282135,14.755131,17.134584,12.979982,8.3847408,43.162392,30.12299,14.607379,67.048714,6.8600988,32.07,67.93,41.71521,58.28479,38.90218,13,48,34,5,8.6373787,0,15.32146,34.36908,34.155861,0,18.166939,7.9692812,36.774517,0.54135716,2.3920434,1468,6.7894545,0,23.112659
111302,Northridge,15.655578,5110,16.751469,18.962818,14.168298,6.6144814,12.97456,13.913895,16.614481,71.826622,45.418568,6.4231353,59.038593,8.1422014,51.26,48.74,69.087402,30.912596,30.450098,14,36,42,8,6.3279858,0,13.852726,25.142393,50.273972,0.46966732,19.647749,5.3228965,22.563601,0,1.7221135,1446,13.949672,0,37.04142
111400,Granada Hills,14.976958,7812,18.830006,9.2421913,12.083973,17.255505,16.039427,11.623144,14.925756,79.916901,32.888412,15.607759,67.784523,9.2008057,34.46,65.54,69.158272,30.841728,39.388123,11,50,32,7,5.4470711,1,13.078007,26.886127,34.69022,0,17.946749,6.0163851,35.522274,0,5.8243728,1150,8.1440058,0,25.017042
113101,Chatsworth,22.106632,3845,19.843954,12.30169,4.5513654,9.5448637,20.624187,12.743823,20.390118,75.052856,45.76466,4.9060941,58.212711,5.3513513,81.04,18.96,57.122807,42.877193,37.061119,6,57,30,7,4.217926,NULL,4.2452831,14.281971,63.433029,0.28608581,17.009102,1.2223667,16.671001,0,1.3784136,1972,1.4925373,0,1.0484928
113102,Chatsworth,16.909815,3016,16.412466,9.6153851,8.1233425,13.196286,14.356764,18.435013,19.860743,49.310345,49.036308,4.482295,56.863499,8.4288607,94.08,5.92,79.115044,20.884956,18.733421,10,55,30,5,11.859838,NULL,6.2020674,15.505168,65.218834,0.39787799,13.229443,1.657825,14.124668,0,5.3713527,3125,3.946002,0,18.787878
113211,Chatsworth,18.43318,3906,17.204302,4.4802866,9.7286224,12.467998,14.516129,18.023554,23.579109,40,48.741417,4.870873,64.44175,6.6384182,82.67,17.33,70.666664,29.333334,26.88172,11,57,26,6,14.767933,2,4.7989626,17.250324,59.831028,0.28161803,20.148489,2.764977,14.388121,0,2.5857656,2280,0.95238096,0,24.024025
113212,Chatsworth,20.693853,3286,18.715763,7.3037128,11.716372,12.294583,20.602556,13.298843,16.068169,63.75,46.441795,5.8412175,68.500542,5.3018374,64.51,35.49,75.952126,24.047878,27.967133,10,47,38,5,8.238636,5,4.4642859,14.34949,49.11747,0,22.21546,3.5301278,23.341448,0.24345709,1.5520389,1492,1.4981273,0,34.146343
113213,Chatsworth,22.061943,4714,19.389053,7.7428937,15.591854,14.891811,12.961391,12.028002,17.394993,79.178085,35.167393,5.9388647,63.812435,6.9089456,64.86,35.14,69.083153,30.916843,29.847263,18,44,34,5,4.2682929,0,13.490504,20.497707,44.929996,0,14.806958,3.1607976,30.398811,3.7759864,2.9274502,1339,0.96096098,0,43.626373
113231,Chatsworth Reservoir,18.303572,2240,21.919643,7.1875,4.1964288,11.964286,16.830357,15.892858,22.008928,35.403728,47.166248,3.211587,61.336254,10.892858,82.87,17.13,80.733948,19.266054,24.330357,14,57,23,6,16.299559,0,4.7321429,21.607143,61.830357,0,16.5625,5.4464288,14.107142,0,2.0535715,1529,2.1556885,0,25.254583
113232,West Hills,22.592674,4559,19.938583,5.7907434,9.7170429,14.608467,16.779995,10.484756,22.680412,71.21212,39.397518,10.129947,62.964947,9.4347639,90.67,9.33,80.2901,19.709898,25.707392,9,59,25,7,4.6961327,0,6.0503821,17.588844,56.701031,0.6361044,16.297434,0.94318932,18.337355,0,7.084887,2733,1.4840989,2.4390244,12.971175
113233,Canoga Park,22.701185,7841,30.468052,9.2845297,18.441525,18.173702,13.50593,4.1958933,5.930366,42.994507,14.817951,21.782389,71.808983,6.7737947,24.84,75.16,22.52899,77.471008,46.193089,14,36,47,3,12.761276,5,21.170769,58.602219,19.461803,0.48463207,11.031756,1.3008544,67.172554,0,0.54839945,1143,10.379325,0,50.690666
113234,Canoga Park,18.610691,4621,25.730362,8.937459,14.953473,12.096949,15.38628,8.8508978,14.04458,44.067795,22.259026,27.459423,63.560268,7.023705,44.51,55.49,38.450962,61.549038,47.219215,14,44,37,5,15.641477,21,25.492317,43.497078,24.929668,0.69249082,18.091322,5.9943733,48.539276,1.1036572,0.64921016,1090,8.3621283,0,46.089149
113235,Chatsworth,41.739132,1725,16.347826,8.289855,13.449275,13.623188,16.57971,16.869566,14.84058,42.657341,29,7.3846154,68.225586,7.2580647,65.85,34.15,60.060974,39.939026,19.014492,19,43,33,5,16.233767,NULL,16.289856,33.913044,62.434784,1.9710145,5.7971015,5.0434785,23.47826,0,1.2753624,1605,5.6195965,0,13.475178
113237,Chatsworth,22.323572,4166,16.010561,8.5693712,10.945751,11.473836,15.698512,15.290446,22.011522,31.65266,36.09166,13.621897,61.845039,11.446597,58.59,41.41,69.031273,30.968727,31.469034,17,43,33,7,13.095238,NULL,7.5132022,19.707153,48.655785,0,17.018723,4.1286607,25.420067,0.72011524,4.0566492,1570,3.9835165,0,18.440779
113301,Northridge,70.309189,2361,20.203304,9.1063108,10.122829,9.9110546,15.840745,11.308767,23.506989,44.186047,43.379269,8.148592,58.190956,8.8082905,68.73,31.27,81.111115,18.888889,30.495552,7,55,30,8,14.723927,2,3.065134,20.349085,58.238033,0.127064802,13.172384,3.8542991,22.490471,0.55061412,1.5671326,2067,5.109489,0,26.495726
113303,Chatsworth,24.964336,4206,21.350452,8.5829763,12.482168,10.508797,15.810746,13.100333,18.164526,39.889198,31.455717,8.1438751,65.23864,8.197444,88.93,11.07,62.293793,37.706207,30.266287,11,45,36,8,10.169492,36,4.6381741,18.795532,45.839275,0,17.522587,2.211127,30.765574,0,3.6614361,NULL,2.7859237,0,17.013464
113321,Chatsworth,26.695141,5619,19.380672,5.4102154,23.812067,13.561131,16.355223,15.66115,5.819541,55.263157,39.73024,13.558921,69.896561,5.9800663,28.99,71.01,51.113914,48.886086,42.338493,13,45,40,3,7.8431373,5,14.820788,39.928314,32.212139,0.42712227,23.420538,7.2788754,31.268909,0,5.3924184,1291,9.4072161,6.7952251,39.210285
113322,Chatsworth,16.514227,3936,14.303862,7.3678861,9.9085369,13.643292,15.091463,18.572155,21.112804,62.413792,42.491081,10.768732,66.609344,9.079174,91.67,8.33,78.292686,21.707317,31.25,8,54,31,6,7.352941,3,5.9337273,18.237864,57.494919,0,18.597561,1.9054878,18.800814,1.2703252,1.9308943,2030,0,0,22.939068
113401,Winnetka,32.482597,5603,21.095842,8.8167057,16.598251,9.958951,17.115831,12.475459,13.938961,50.607288,30.812325,17.49427,65.338905,8.555069,71.16,28.84,70.304451,29.695551,38.104588,10,48,34,8,8.1699343,10,8.6241188,23.757006,35.159737,0,14.831341,3.5695164,44.27985,0,2.1595573,1136,5.274972,0.76142132,38.49408
113421,Winnetka,19.69302,6906,28.945845,11.410368,15.638576,15.320011,12.785983,8.9053001,6.9939184,45.558376,16.484583,21.680019,72.844658,7.7992911,23.7,76.3,29.619473,70.380531,42.238632,13,44,40,4,17.923498,16,25.427164,48.783665,22.429771,0.27512309,11.699971,4.6626124,58.746017,0,2.1865046,1388,6.568974,0,28.714357
113422,Winnetka,24.481266,6699,20.122406,7.4040899,18.599791,11.583818,17.30109,16.017317,8.971488,27.419355,26.858908,25.108135,73.783928,10.567902,53.47,46.53,59.438866,40.561134,43.095985,12,46,37,5,19.620253,4,12.165995,35.020153,23.063145,0.32840723,21.659948,3.851321,47.828033,0,3.2691445,1148,9.0994368,0,33.160236
115101,Northridge,17.570959,5179,18.594324,9.7702255,7.0476928,8.283452,16.354509,15.369762,24.580034,68.774704,49.541779,6.5498652,57.860508,7.9844961,91,9,84.860558,15.139442,24.232477,9,54,30,7,7.2972975,4,2.4908283,6.7001352,58.293106,0.11585248,11.565939,4.8658042,19.521143,0,5.638154,1930,1.459854,0,14.018692
115103,Northridge,16.133764,3409,2.4933999,86.300964,6.893517,2.6400704,1.2026987,0.26400703,0.20533881,100,47.120419,1.3089005,48.396675,30.981596,0,100,20.15066,79.849342,15.576415,1,5,94,0,0,NULL,65.730339,74.157303,32.062187,0.61601645,18.421825,12.848343,32.531532,0.14667058,3.3734233,1750,0,0,0
115104,Northridge,9.9444962,4324,12.789084,34.990749,15.379278,10.175763,11.517114,5.2728953,9.8751154,81.229347,50.132862,5.4030113,66.974411,7.601418,21.22,78.78,62.989323,37.010677,25.99445,8,28,58,5,4.4597988,NULL,28.778662,38.277958,29.833488,0,21.207216,15.286772,30.411655,0,3.2608695,1337,12.859468,0,38.939671
115201,Northridge,11.528672,6679,14.073963,21.964365,22.57823,11.768229,6.3931727,10.720168,12.501871,81.799591,38.038391,3.3473783,57.53756,6.4525809,25.46,74.54,43.722172,56.277828,33.627789,11,33,52,3,4.8407645,4,23.239012,40.999397,42.820782,0,14.987273,5.6894746,31.75625,0,4.7462196,1380,10.983075,0,49.255318
115202,Northridge,35.307018,4560,14.166667,15.921053,23.618422,13.179825,10.964912,11.22807,10.921053,66.391182,38.64492,5.9598494,71.786438,7.7194219,42.04,57.96,63.124432,36.875568,24.144737,11,37,48,3,10.052219,62,13.153272,32.674572,45.197369,0,18.114035,6.5789475,28.399122,0,1.7105263,1186,7.2774868,0,22.464899
115301,Northridge,11.916343,4112,19.649805,12.889105,8.4143972,11.867704,13.642996,14.275291,19.2607,67.92453,45.421772,5.8399425,61.524979,9.9715099,64.13,35.87,70.250893,29.749104,27.140078,13,47,34,7,5.3598776,1,13.141026,27.071007,51.410507,0.024319066,19.2607,5.496109,21.814203,0,1.9941634,1839,4.732254,2.1356783,21.356785
115302,Northridge,24.915062,4415,30.577576,13.771235,13.635334,13.204983,12.616081,7.5198188,8.6749716,42.434212,15.588116,35.246235,68.621338,9.772727,33.53,66.47,41.978348,58.021652,46.024914,8,45,43,4,14.018692,30,26.024916,57.667046,11.642129,0,7.5198188,5.7531142,73.771233,0,1.3137033,1209,5.9523811,0,38.888889
115401,Northridge,17.716864,5983,26.709009,7.2037439,16.931305,15.594184,15.895036,8.7581482,8.9085741,57.540604,31.259483,16.059687,71.056694,7.4511023,36.83,63.17,43.35548,56.64452,40.247368,9,45,43,2,4.8648648,9,17.70903,36.638798,37.339127,0,8.0895872,7.1034598,43.606888,0.83570117,3.0252383,1208,5.9270515,0,44.868587
115403,Northridge,18.857143,3500,22.6,13.142858,19.914286,11.8,11.542857,10.828571,10.171429,36.52174,24.010672,19.742107,65.081078,10.741971,28.97,71.03,40.760506,59.239494,42.828571,11,39,45,5,14.864865,NULL,24.842587,54.464798,22.371429,0,11.285714,6.7714286,56.200001,0,3.3714285,1123,7.8373017,0.76238883,37.484116
115404,Northridge,43.4333,2901,25.542915,10.617028,16.16684,13.891762,10.27232,13.409169,10.099965,43.506493,22.516199,24.136068,58.663696,7.9726653,47.82,52.18,49.789028,50.210972,40.847984,18,37,41,4,15.128205,NULL,32.293831,45.010395,24.681145,0.86177182,13.374699,6.1702862,52.119957,0.34470871,2.4474318,1477,3.8461537,1.3495277,49.797569
117101,North Hills,11.730206,5456,23.936951,10.153959,15.79912,15.780792,14.406158,13.654692,6.2683287,35.920578,32.842045,25.250278,70.323189,12.713855,67.09,32.91,51.726246,48.273754,59.989002,8,53,34,5,22.360249,NULL,10.127048,32.885288,7.1297655,0,37.86657,2.7492669,49.138561,0,3.1158357,1099,4.1512232,0,26.799387
117102,North Hills,15.195369,2764,19.392185,10.709117,16.678726,10.962374,19.898697,9.0810423,13.277858,52.364864,21.066252,21.635611,68.664612,13.029525,79.95,20.05,65.996346,34.003654,39.580318,16,37,43,4,6.7846608,NULL,10.516673,46.317333,25.434153,0,11.468885,0.57887119,61.251808,0,1.2662808,1580,2.3285899,3.7593985,25.93985
117201,North Hills,45.327606,4655,29.215897,11.578947,13.705693,14.371643,12.760472,8.0128889,10.354458,38.775509,20.645864,38.679245,59.685715,8.4729538,27.55,72.45,35.062153,64.937851,50.118153,11,43,41,5,9.3085108,NULL,34.686184,54.890221,17.357679,0.21482277,12.717508,2.0408163,67.3899,0,0.27926961,1087,16.477768,0,19.485294
117202,North Hills,19.559902,2454,19.641401,7.3349633,13.406683,14.955175,10.554197,17.033415,17.074165,65,32.03125,13.560267,60.850224,10.722989,85.82,14.18,72.818794,27.181208,36.430317,10,53,33,4,11.255411,NULL,3.3388293,23.742786,28.15811,0,29.339853,3.99348,36.430317,0,2.0782397,2669,1.7366136,0,7.0539417
117301,North Hills,15.717599,3881,20.56171,10.10049,14.867302,10.615821,17.856222,11.620716,14.377738,69.64286,39.316238,5.9829059,73.264542,9.5603924,94.05,5.95,81.375359,18.624641,35.970112,8,51,35,7,8.6629,3,6.4158721,13.913939,42.746716,0,16.052565,6.3643389,31.795929,0.46379799,2.5766554,2325,1.8488746,1.0025063,5.764411
117302,Northridge,16.60079,5060,21.18577,7.8656125,13.043478,11.897233,16.581028,13.952569,15.474308,58.793968,41.225628,8.1615601,63.701157,6.9830246,74.97,25.03,73.515717,26.484283,33.952568,7,54,32,7,9.7759676,14,8.8299351,29.439714,48.359684,0.2173913,18.418972,4.6837945,23.695652,2.8458498,1.7786561,1746,3.321471,0.66287881,15.625
117303,North Hills,17.255325,3709,17.551901,11.054193,11.350768,18.738205,13.966028,15.880291,11.458614,29.024391,24.848942,11.442598,68.429543,16.870876,83.7,16.3,55.493896,44.506104,24.292261,6,50,36,8,33.029613,13,6.0016222,36.523384,34.618496,0,13.103262,5.5810189,45.969265,0,0.72795904,2121,2.8436019,1.4018692,17.601246
117404,North Hills,23.350012,4197,17.822254,8.5775557,14.05766,15.225161,18.703836,14.033834,11.5797,45.277779,24.02072,17.869862,68.960594,12.463768,69.53,30.47,56.653111,43.346889,41.005482,12,43,38,7,9.2009687,16,13.814531,30.258125,33.90517,0,11.222301,3.0497975,48.86824,0,2.9544914,1589,6.8058777,0,32.789116
117405,North Hills,19.90571,3818,33.342064,13.803039,18.910425,14.143531,12.650602,4.7668939,2.3834469,31.119545,7.5817642,51.040634,66.283386,14.717403,8.78,91.22,17.581837,82.418159,49.607124,7,39,52,3,18.795889,10,41.717628,78.915184,3.7454164,0,2.4358304,0.28810894,92.875854,0,0.65479308,1114,9.8360653,5.3417125,44.06913
117407,North Hills,22.251656,3775,35.258278,12.953643,18.437086,12.556292,14.543046,4.1324501,2.1192052,24.744377,2.4552429,66.751915,63.826431,5.8714461,1.96,98.04,12.263669,87.736328,51.841061,7,45,46,1,14.827586,NULL,42.679047,86.1008,1.6158941,0.31788081,2.5695364,0.7682119,94.728477,0,0,1102,14.285714,0,37.18821
117408,North Hills,38.973385,3156,32.826363,11.470216,14.892269,16.730038,13.688213,5.6400509,4.7528515,31.215469,8.7599545,44.027306,75.333336,18.112095,18.43,81.57,29.694323,70.305679,43.536121,14,27,57,3,25.203253,NULL,48.352345,76.013939,4.847909,0,2.851711,10.107731,82.19265,0,0,940,20.305164,0,59.555984
117510,North Hills,29.381966,3948,34.675785,14.766971,14.893617,14.387032,9.9544077,7.598784,3.7234042,40.308746,4.4589176,45.440884,68.229355,13.742072,15.76,84.24,17.312799,82.687202,47.695034,10,36,50,3,17.300131,16,41.080528,70.38736,3.9007092,0,3.0648429,2.2796352,89.108406,0,1.6464032,1220,18.907562,0,51.132214
117520,North Hills,27.694611,4008,36.027943,12.000998,19.560879,13.747505,8.0339317,7.3602796,3.2684631,40.956341,10.993759,42.918865,68.269585,15.154749,23.25,76.75,19.635742,80.364258,43.837326,10,36,51,3,16.036308,68,34.262543,75.924988,3.2934132,0,4.8153691,4.7904191,86.701599,0,0.3992016,1093,17.901234,1.4114326,43.683838
117530,North Hills,16.212004,6415,32.424007,16.414654,15.978176,11.67576,13.203429,4.7856588,5.5183163,37.226971,14.198659,41.74284,70.574059,14.001863,23.29,76.71,31.562597,68.437401,50.179268,12,34,51,3,12.808642,12,35.363949,66.635429,4.6297741,0.96648479,12.330476,2.5253313,78.207329,0.18706158,1.1535463,1084,15.355086,0,40.096153
119001,Arleta,10.403451,3941,24.714539,10.175082,16.747019,13.042375,12.230398,12.052778,11.037807,58.104736,19.251753,31.410755,64.413391,8.7790108,80.28,19.72,47.010868,52.989132,46.688656,4,51,38,7,13.137255,NULL,9.134737,21.492006,10.479573,0,16.721643,0.050748542,69.67775,0,3.0702868,2006,1.8027571,0,28.189301
119002,Arleta,18.613243,7038,22.804773,9.1077013,18.172777,13.483944,15.117931,10.329639,10.983233,42.745708,9.6619368,45.659431,63.809692,9.2990789,65.66,34.34,49.706337,50.293663,45.964764,6,46,42,6,10.844893,NULL,15.924388,40.885006,7.1469169,0.65359479,7.8573461,0.72463769,83.06337,0,0.55413473,1510,4.573935,0,20.498442
119201,Arleta,19.919313,3966,24.68482,12.556732,17.725668,14.926879,12.531518,9.1023703,8.4720125,42.971886,13.137806,40.658897,69.679298,7.7638307,73.34,26.66,49.053032,50.946968,39.939487,8,52,37,3,12.70627,NULL,9.2494316,41.849888,5.1185074,0,6.4548664,0.050428644,88.073624,0.30257186,0,871,6.752037,0,29.622063
119202,Arleta,19.479048,4415,24.439411,10.985277,16.03624,12.208381,13.408834,10.079275,12.842582,46.391754,7.7516661,39.670292,62.739407,16.096207,69.03,30.97,52.030319,47.969681,41.834656,13,45,40,3,22.016808,NULL,17.064846,56.450512,7.9728198,0.18120046,8.1540203,2.3556058,80.634201,0,0.70215178,1269,4.9595141,1.0194625,33.456905
119310,Panorama City,23.987619,3877,24.916172,11.658499,11.813257,15.243745,11.864844,9.6724272,14.831055,39.380531,15.209435,32.289547,63.840885,17.058222,47.39,52.61,57.570805,42.429195,47.356205,10,48,36,6,18.092106,6,22.363785,50.257523,15.063193,0.28372452,13.154501,2.4245551,69.074028,0,0,851,12.024756,0,38.405796
119320,Panorama City,11.147812,4844,32.617672,9.3930635,22.357555,7.8654003,11.168456,11.519405,5.0784473,25.274725,16.731934,43.111427,67.047455,12.363478,22.6,77.4,32.55547,67.444527,53.963665,11,43,42,3,15.780731,8,39.388935,58.298927,3.4475639,0,17.774567,4.5004129,73.472336,0,0.80511975,1423,7.9406633,0,54.93671
119340,Panorama City,17.007706,3763,37.948444,11.666224,17.698645,16.290194,9.7262821,3.1357958,3.5344141,25.284739,7.0675106,57.911392,74.285713,14.409534,3.3,96.7,14.97684,85.023163,51.634335,8,42,47,3,20.203735,6,40.834896,77.495316,0.93010896,0,1.8602179,0.42519265,96.199844,0,0.58463991,1033,22.470713,1.8296974,53.41309
119341,Panorama City,23.698383,2785,23.159784,13.500897,16.588869,11.669659,12.998204,9.9102335,12.172352,40.69149,22.902494,32.199547,61.856129,8.614501,37.86,62.14,53.222836,46.777164,58.49192,10,42,43,5,13.141684,NULL,22.082132,58.825649,10.125673,0,27.791742,1.5439856,57.055656,0,3.4829443,1118,7.9634466,0,42.635658
119342,Panorama City,8.3863506,3458,30.59572,11.740891,14.574899,14.401388,15.789474,8.0682478,4.829381,37.931034,9.4282846,42.678036,71.059944,14.581006,42.91,57.09,43.806305,56.193695,51.359169,11,43,43,3,21.240601,NULL,33.140545,62.926548,1.792944,0,13.938693,1.6483517,82.62001,0,0,1435,10.993378,0,31.190926
119400,Arleta,16.223114,5486,21.527525,11.210354,14.21801,12.449872,18.920889,13.652935,8.0204153,50.406506,10.514905,51.056911,71.275169,17.168863,81.12,18.88,45.277206,54.722794,53.262852,10,44,42,5,16.879795,5,11.549088,39.767914,5.8877144,0,7.892818,0.25519505,85.36274,0,0.60153115,2013,0.82872927,0,41.998306
